transaction_id,customer_id,product_code,product_category,transaction_date,quantity,unit_price,gross_revenue,net_revenue,tax_amount,reconciliation_status,source_vs_gl_variance,gl_vs_bank_variance,days_to_post
TXN-0002235,C0105,P015,Software,2024-04-09,1,547.75,657.3,547.75,109.55,BANK_VARIANCE,0.0,3.82,1
TXN-0002236,C0038,P047,Electronics,2024-02-07,10,66.29,795.44,662.87,132.57,MISSING_IN_GL,0.0,0.0,1
TXN-0002237,C0066,P029,Software,2024-01-19,2,228.13,547.51,456.26,91.25,MATCHED,0.0,0.0,5
TXN-0002238,C0105,P048,Software,2024-01-22,9,99.22,1071.55,892.96,178.59,MISSING_IN_GL,0.0,0.0,2
TXN-0002239,C0110,P041,Furniture,2024-08-10,4,26.59,127.66,106.38,21.28,GL_VARIANCE,4.98,0.0,5
TXN-0002240,C0200,P003,Electronics,2024-01-10,3,383.7,1381.33,1151.11,230.22,MATCHED,0.0,0.0,0
TXN-0002241,C0100,P013,Clothing,2024-07-22,4,27.18,130.48,108.73,21.75,MATCHED,0.0,0.0,4
TXN-0002242,C0176,P006,Software,2024-08-21,7,123.38,1036.36,863.63,172.73,MATCHED,0.0,0.0,0
TXN-0002243,C0066,P021,Furniture,2024-06-23,3,127.36,458.51,382.09,76.42,MATCHED,0.0,0.0,2
TXN-0002244,C0147,P004,Clothing,2024-02-25,3,34.52,124.28,103.57,20.71,MATCHED,0.0,0.0,3
TXN-0002245,C0160,P041,Furniture,2024-04-17,9,39.36,425.08,354.23,70.85,MATCHED,0.0,0.0,4
TXN-0002246,C0078,P017,Services,2024-10-10,2,374.24,898.18,748.48,149.7,MATCHED,0.0,0.0,0
TXN-0002247,C0061,P034,Services,2024-09-01,6,263.7,1898.62,1582.18,316.44,MATCHED,0.0,0.0,5
TXN-0002248,C0055,P036,Clothing,2024-04-29,7,13.76,115.56,96.3,19.26,MATCHED,0.0,0.0,5
TXN-0002249,C0116,P024,Electronics,2024-12-19,2,639.79,1535.51,1279.59,255.92,MATCHED,0.0,0.0,5
TXN-0002250,C0017,P002,Electronics,2024-05-28,6,211.28,1521.2,1267.67,253.53,BANK_VARIANCE,0.0,36.82,2
TXN-0002251,C0150,P037,Furniture,2024-03-25,8,19.32,185.44,154.53,30.91,MATCHED,0.0,0.0,3
TXN-0002252,C0097,P049,Software,2024-12-02,7,99.77,838.07,698.39,139.68,BANK_VARIANCE,0.0,20.0,2
TXN-0002253,C0134,P036,Clothing,2024-05-31,8,10.97,105.31,87.76,17.55,MATCHED,0.0,0.0,1
TXN-0002254,C0038,P035,Software,2024-06-18,10,83.77,1005.18,837.65,167.53,MATCHED,0.0,0.0,4
TXN-0002255,C0050,P007,Software,2024-03-30,5,94.16,564.97,470.81,94.16,BANK_VARIANCE,0.0,14.57,1
TXN-0002256,C0200,P007,Software,2024-03-13,4,97.18,466.46,388.72,77.74,MATCHED,0.0,0.0,3
TXN-0002257,C0160,P026,Clothing,2024-12-24,1,80.75,96.9,80.75,16.15,MATCHED,0.0,0.0,0
TXN-0002258,C0008,P036,Clothing,2024-11-24,2,36.28,87.08,72.57,14.51,GL_VARIANCE,2.77,0.0,3
TXN-0002259,C0156,P012,Services,2024-04-22,4,324.78,1558.96,1299.13,259.83,MISSING_IN_GL,0.0,0.0,2
TXN-0002260,C0036,P043,Clothing,2024-12-02,4,22.41,107.56,89.63,17.93,MISSING_IN_GL,0.0,0.0,4
TXN-0002261,C0089,P049,Software,2024-07-27,5,52.62,315.74,263.12,52.62,MATCHED,0.0,0.0,5
TXN-0002262,C0008,P008,Services,2024-10-08,10,157.79,1893.5,1577.92,315.58,BANK_VARIANCE,0.0,34.26,1
TXN-0002263,C0170,P026,Clothing,2024-05-16,3,27.72,99.78,83.15,16.63,MATCHED,0.0,0.0,0
TXN-0002264,C0056,P036,Clothing,2024-01-08,7,9.2,77.3,64.42,12.88,MATCHED,0.0,0.0,4
TXN-0002265,C0136,P031,Software,2024-06-09,3,285.52,1027.87,856.56,171.31,MATCHED,0.0,0.0,4
TXN-0002266,C0199,P022,Software,2024-05-16,5,197.07,1182.43,985.36,197.07,MATCHED,0.0,0.0,3
TXN-0002267,C0070,P035,Software,2024-11-16,5,72.34,434.05,361.71,72.34,MISSING_IN_GL,0.0,0.0,0
TXN-0002268,C0002,P002,Electronics,2024-12-07,4,393.48,1888.7,1573.92,314.78,MATCHED,0.0,0.0,4
TXN-0002269,C0015,P028,Electronics,2024-02-29,7,180.08,1512.64,1260.53,252.11,MATCHED,0.0,0.0,3
TXN-0002270,C0007,P033,Software,2024-01-25,4,100.39,481.85,401.54,80.31,BANK_VARIANCE,0.0,6.73,0
TXN-0002271,C0076,P025,Software,2024-11-18,5,129.17,775.03,645.86,129.17,MATCHED,0.0,0.0,4
TXN-0002272,C0199,P005,Services,2024-03-31,8,178.68,1715.28,1429.4,285.88,MATCHED,0.0,0.0,5
TXN-0002273,C0161,P034,Services,2024-03-14,8,79.39,762.1,635.08,127.02,MATCHED,0.0,0.0,0
TXN-0002274,C0127,P047,Electronics,2024-08-13,5,189.46,1136.75,947.29,189.46,MATCHED,0.0,0.0,3
TXN-0002275,C0186,P039,Services,2024-07-25,8,92.22,885.36,737.8,147.56,MATCHED,0.0,0.0,3
TXN-0002276,C0024,P043,Clothing,2024-09-08,1,41.7,50.04,41.7,8.34,MISSING_IN_GL,0.0,0.0,5
TXN-0002277,C0145,P041,Furniture,2024-12-24,1,347.8,417.36,347.8,69.56,MATCHED,0.0,0.0,4
TXN-0002278,C0173,P005,Services,2024-09-30,7,188.99,1587.53,1322.94,264.59,MISSING_IN_GL,0.0,0.0,2
TXN-0002279,C0023,P005,Services,2024-03-08,8,195.54,1877.23,1564.36,312.87,MATCHED,0.0,0.0,2
TXN-0002280,C0028,P023,Services,2024-08-27,6,209.65,1509.48,1257.9,251.58,MATCHED,0.0,0.0,4
TXN-0002281,C0021,P006,Software,2024-11-04,3,199.4,717.83,598.19,119.64,MATCHED,0.0,0.0,1
TXN-0002282,C0132,P001,Software,2024-12-08,7,76.41,641.84,534.87,106.97,MATCHED,0.0,0.0,2
TXN-0002283,C0032,P009,Clothing,2024-04-07,6,12.02,86.52,72.1,14.42,MATCHED,0.0,0.0,1
TXN-0002284,C0068,P029,Software,2024-10-30,5,61.15,366.9,305.75,61.15,MATCHED,0.0,0.0,0
TXN-0002285,C0037,P047,Electronics,2024-07-21,6,291.28,2097.2,1747.67,349.53,MATCHED,0.0,0.0,2
TXN-0002286,C0073,P033,Software,2024-01-28,7,40.32,338.7,282.25,56.45,MATCHED,0.0,0.0,1
TXN-0002287,C0121,P029,Software,2024-09-30,2,201.84,484.4,403.67,80.73,MATCHED,0.0,0.0,0
TXN-0002288,C0044,P010,Clothing,2024-04-05,8,13.93,133.74,111.45,22.29,MISSING_IN_GL,0.0,0.0,0
TXN-0002289,C0047,P001,Software,2024-02-22,8,109.43,1050.56,875.47,175.09,BANK_VARIANCE,0.0,23.48,5
TXN-0002290,C0147,P013,Clothing,2024-10-06,7,7.64,64.2,53.5,10.7,MATCHED,0.0,0.0,2
TXN-0002291,C0110,P048,Software,2024-04-28,10,87.23,1046.77,872.31,174.46,GL_VARIANCE,10.21,0.0,4
TXN-0002292,C0175,P016,Electronics,2024-06-12,3,544.49,1960.16,1633.47,326.69,MISSING_IN_GL,0.0,0.0,3
TXN-0002293,C0127,P002,Electronics,2024-12-25,8,113.37,1088.33,906.94,181.39,MATCHED,0.0,0.0,4
TXN-0002294,C0016,P035,Software,2024-07-25,2,394.69,947.27,789.39,157.88,GL_VARIANCE,18.88,0.0,3
TXN-0002295,C0094,P016,Electronics,2024-01-02,3,555.14,1998.5,1665.42,333.08,MATCHED,0.0,0.0,3
TXN-0002296,C0058,P035,Software,2024-11-18,3,119.24,429.26,357.72,71.54,MATCHED,0.0,0.0,2
TXN-0002297,C0004,P021,Furniture,2024-06-20,7,43.17,362.59,302.16,60.43,MATCHED,0.0,0.0,4
TXN-0002298,C0019,P029,Software,2024-09-24,7,136.11,1143.35,952.79,190.56,BANK_VARIANCE,0.0,7.17,5
TXN-0002299,C0084,P050,Furniture,2024-10-17,10,38.11,457.34,381.12,76.22,MATCHED,0.0,0.0,3
TXN-0002300,C0175,P030,Clothing,2024-05-17,9,10.88,117.54,97.95,19.59,BANK_VARIANCE,0.0,2.62,1
TXN-0002301,C0041,P028,Electronics,2024-03-05,9,143.52,1549.97,1291.64,258.33,MATCHED,0.0,0.0,0
TXN-0002302,C0111,P022,Software,2024-11-02,4,212.2,1018.55,848.79,169.76,MISSING_IN_GL,0.0,0.0,5
TXN-0002303,C0156,P045,Services,2024-06-21,3,233.64,841.12,700.93,140.19,MATCHED,0.0,0.0,5
TXN-0002304,C0089,P040,Services,2024-08-19,2,507.32,1217.58,1014.65,202.93,MATCHED,0.0,0.0,5
TXN-0002305,C0046,P035,Software,2024-04-30,1,630.65,756.78,630.65,126.13,GL_VARIANCE,2.9,0.0,4
TXN-0002306,C0007,P026,Clothing,2024-11-11,9,7.81,84.34,70.28,14.06,MATCHED,0.0,0.0,3
TXN-0002307,C0185,P018,Electronics,2024-11-17,10,96.36,1156.33,963.61,192.72,MATCHED,0.0,0.0,5
TXN-0002308,C0039,P030,Clothing,2024-11-15,7,10.65,89.45,74.54,14.91,MISSING_IN_GL,0.0,0.0,4
TXN-0002309,C0082,P028,Electronics,2024-09-21,3,377.61,1359.41,1132.84,226.57,MATCHED,0.0,0.0,4
TXN-0002310,C0175,P013,Clothing,2024-09-25,9,8.27,89.34,74.45,14.89,MATCHED,0.0,0.0,0
TXN-0002311,C0014,P026,Clothing,2024-12-22,4,21.98,105.5,87.92,17.58,MATCHED,0.0,0.0,2
TXN-0002312,C0187,P002,Electronics,2024-11-13,7,192.26,1614.98,1345.82,269.16,MATCHED,0.0,0.0,2
TXN-0002313,C0072,P044,Software,2024-10-04,2,296.24,710.98,592.48,118.5,MATCHED,0.0,0.0,1
TXN-0002314,C0047,P050,Furniture,2024-09-25,5,64.79,388.73,323.94,64.79,MATCHED,0.0,0.0,3
TXN-0002315,C0164,P030,Clothing,2024-05-06,6,13.9,100.1,83.42,16.68,BANK_VARIANCE,0.0,1.23,5
TXN-0002316,C0057,P009,Clothing,2024-04-09,5,18.3,109.82,91.52,18.3,MATCHED,0.0,0.0,4
TXN-0002317,C0021,P037,Furniture,2024-12-16,3,126.79,456.43,380.36,76.07,MATCHED,0.0,0.0,5
TXN-0002318,C0088,P021,Furniture,2024-07-18,8,19.5,187.18,155.98,31.2,MATCHED,0.0,0.0,1
TXN-0002319,C0088,P037,Furniture,2024-09-28,4,37.89,181.87,151.56,30.31,MATCHED,0.0,0.0,4
TXN-0002320,C0144,P044,Software,2024-12-29,9,58.62,633.05,527.54,105.51,MATCHED,0.0,0.0,3
TXN-0002321,C0068,P024,Electronics,2024-07-16,8,117.98,1132.61,943.84,188.77,MISSING_IN_GL,0.0,0.0,4
TXN-0002322,C0067,P021,Furniture,2024-04-24,8,13.09,125.63,104.69,20.94,MATCHED,0.0,0.0,0
TXN-0002323,C0029,P013,Clothing,2024-09-03,9,6.4,69.12,57.6,11.52,BANK_VARIANCE,0.0,0.22,4
TXN-0002324,C0010,P031,Software,2024-02-14,6,62.27,448.33,373.61,74.72,BANK_VARIANCE,0.0,4.42,2
TXN-0002325,C0084,P014,Furniture,2024-04-13,5,43.67,262.03,218.36,43.67,GL_VARIANCE,1.18,0.0,0
TXN-0002326,C0122,P014,Furniture,2024-09-25,4,79.67,382.42,318.68,63.74,MATCHED,0.0,0.0,0
TXN-0002327,C0005,P016,Electronics,2024-11-13,6,254.73,1834.07,1528.39,305.68,MATCHED,0.0,0.0,2
TXN-0002328,C0198,P010,Clothing,2024-02-14,2,46.37,111.29,92.74,18.55,MATCHED,0.0,0.0,0
TXN-0002329,C0032,P050,Furniture,2024-12-22,10,20.62,247.39,206.16,41.23,MISSING_IN_GL,0.0,0.0,4
TXN-0002330,C0093,P034,Services,2024-03-07,3,322.49,1160.96,967.47,193.49,GL_VARIANCE,0.34,0.0,1
TXN-0002331,C0042,P033,Software,2024-03-11,6,107.52,774.11,645.09,129.02,MATCHED,0.0,0.0,2
TXN-0002332,C0015,P036,Clothing,2024-06-15,7,14.69,123.38,102.82,20.56,MATCHED,0.0,0.0,4
TXN-0002333,C0043,P033,Software,2024-03-11,9,62.4,673.96,561.63,112.33,GL_VARIANCE,7.86,0.0,3
TXN-0002334,C0162,P046,Clothing,2024-06-22,5,12.08,72.49,60.41,12.08,MISSING_IN_GL,0.0,0.0,5
TXN-0002335,C0129,P038,Furniture,2024-03-06,6,37.77,271.91,226.59,45.32,BANK_VARIANCE,0.0,3.27,2
TXN-0002336,C0007,P040,Services,2024-03-10,7,213.23,1791.1,1492.58,298.52,MATCHED,0.0,0.0,0
TXN-0002337,C0151,P003,Electronics,2024-11-27,6,84.65,609.46,507.88,101.58,MATCHED,0.0,0.0,1
TXN-0002338,C0082,P005,Services,2024-02-05,2,775.08,1860.18,1550.15,310.03,MATCHED,0.0,0.0,1
TXN-0002339,C0163,P001,Software,2024-11-20,9,54.78,591.58,492.98,98.6,MATCHED,0.0,0.0,3
TXN-0002340,C0073,P036,Clothing,2024-09-23,5,19.29,115.72,96.43,19.29,MATCHED,0.0,0.0,4
TXN-0002341,C0128,P040,Services,2024-12-19,8,107.46,1031.62,859.68,171.94,MATCHED,0.0,0.0,1
TXN-0002342,C0165,P028,Electronics,2024-07-30,8,132.02,1267.39,1056.16,211.23,MATCHED,0.0,0.0,1
TXN-0002343,C0095,P048,Software,2024-05-27,9,28.31,305.72,254.77,50.95,MATCHED,0.0,0.0,1
TXN-0002344,C0028,P005,Services,2024-03-09,3,343.66,1237.19,1030.99,206.2,MISSING_IN_GL,0.0,0.0,1
TXN-0002345,C0160,P005,Services,2024-02-17,1,551.55,661.86,551.55,110.31,MATCHED,0.0,0.0,0
TXN-0002346,C0107,P025,Software,2024-05-14,9,89.3,964.46,803.72,160.74,MATCHED,0.0,0.0,3
TXN-0002347,C0137,P011,Electronics,2024-03-25,6,120.89,870.41,725.34,145.07,MATCHED,0.0,0.0,3
TXN-0002348,C0047,P026,Clothing,2024-06-28,8,9.59,92.02,76.68,15.34,MATCHED,0.0,0.0,3
TXN-0002349,C0161,P030,Clothing,2024-05-16,6,9.81,70.66,58.88,11.78,MISSING_IN_GL,0.0,0.0,3
TXN-0002350,C0037,P009,Clothing,2024-11-12,1,64.1,76.92,64.1,12.82,MATCHED,0.0,0.0,0
TXN-0002351,C0169,P033,Software,2024-10-10,8,107.81,1035.0,862.5,172.5,MATCHED,0.0,0.0,1
TXN-0002352,C0166,P047,Electronics,2024-08-28,3,196.01,705.65,588.04,117.61,GL_VARIANCE,28.24,0.0,1
TXN-0002353,C0145,P005,Services,2024-12-01,8,118.58,1138.32,948.6,189.72,MATCHED,0.0,0.0,4
TXN-0002354,C0045,P012,Services,2024-03-20,6,258.0,1857.64,1548.03,309.61,MATCHED,0.0,0.0,4
TXN-0002355,C0026,P037,Furniture,2024-08-06,7,53.27,447.47,372.89,74.58,MATCHED,0.0,0.0,2
TXN-0002356,C0142,P043,Clothing,2024-10-08,5,21.37,128.22,106.85,21.37,MATCHED,0.0,0.0,1
TXN-0002357,C0148,P016,Electronics,2024-10-03,6,276.76,1992.66,1660.55,332.11,MATCHED,0.0,0.0,1
TXN-0002358,C0126,P021,Furniture,2024-11-26,7,38.11,320.14,266.78,53.36,MATCHED,0.0,0.0,3
TXN-0002359,C0075,P048,Software,2024-05-06,3,269.25,969.3,807.75,161.55,MATCHED,0.0,0.0,0
TXN-0002360,C0186,P037,Furniture,2024-02-29,10,19.98,239.75,199.79,39.96,GL_VARIANCE,6.11,0.0,1
TXN-0002361,C0147,P029,Software,2024-03-30,10,70.27,843.25,702.71,140.54,GL_VARIANCE,0.1,0.0,3
TXN-0002362,C0128,P005,Services,2024-02-27,10,59.45,713.41,594.51,118.9,GL_VARIANCE,22.59,0.0,1
TXN-0002363,C0133,P032,Services,2024-05-04,3,416.5,1499.4,1249.5,249.9,BANK_VARIANCE,0.0,59.43,1
TXN-0002364,C0094,P010,Clothing,2024-07-22,2,16.27,39.04,32.53,6.51,MATCHED,0.0,0.0,5
TXN-0002365,C0012,P047,Electronics,2024-05-15,3,538.34,1938.02,1615.02,323.0,MATCHED,0.0,0.0,4
TXN-0002366,C0129,P032,Services,2024-09-16,8,140.99,1353.48,1127.9,225.58,MISSING_IN_GL,0.0,0.0,4
TXN-0002367,C0092,P029,Software,2024-04-04,6,85.33,614.38,511.98,102.4,MISSING_IN_GL,0.0,0.0,1
TXN-0002368,C0005,P041,Furniture,2024-05-22,1,260.5,312.6,260.5,52.1,MATCHED,0.0,0.0,2
TXN-0002369,C0118,P016,Electronics,2024-02-04,10,169.54,2034.53,1695.44,339.09,BANK_VARIANCE,0.0,27.2,2
TXN-0002370,C0006,P011,Electronics,2024-03-17,10,173.8,2085.64,1738.03,347.61,MATCHED,0.0,0.0,5
TXN-0002371,C0170,P037,Furniture,2024-01-13,10,15.02,180.29,150.24,30.05,MATCHED,0.0,0.0,0
TXN-0002372,C0015,P020,Clothing,2024-11-09,9,5.32,57.48,47.9,9.58,MATCHED,0.0,0.0,1
TXN-0002373,C0176,P001,Software,2024-10-30,2,341.2,818.89,682.41,136.48,MATCHED,0.0,0.0,3
TXN-0002374,C0163,P006,Software,2024-03-18,7,100.93,847.82,706.52,141.3,MATCHED,0.0,0.0,5
TXN-0002375,C0120,P010,Clothing,2024-12-04,8,5.05,48.48,40.4,8.08,MATCHED,0.0,0.0,1
TXN-0002376,C0029,P004,Clothing,2024-07-14,2,20.18,48.43,40.36,8.07,MATCHED,0.0,0.0,3
TXN-0002377,C0115,P007,Software,2024-03-10,2,173.56,416.56,347.13,69.43,BANK_VARIANCE,0.0,12.53,5
TXN-0002378,C0051,P022,Software,2024-11-14,8,93.29,895.55,746.29,149.26,MATCHED,0.0,0.0,5
TXN-0002379,C0098,P047,Electronics,2024-06-21,4,184.75,886.82,739.02,147.8,MATCHED,0.0,0.0,1
TXN-0002380,C0027,P035,Software,2024-03-17,5,52.01,312.07,260.06,52.01,MISSING_IN_GL,0.0,0.0,2
TXN-0002381,C0161,P012,Services,2024-09-25,9,57.84,624.66,520.55,104.11,MATCHED,0.0,0.0,1
TXN-0002382,C0039,P022,Software,2024-11-01,6,149.15,1073.86,894.88,178.98,MATCHED,0.0,0.0,2
TXN-0002383,C0180,P025,Software,2024-07-06,10,34.66,415.93,346.61,69.32,MATCHED,0.0,0.0,2
TXN-0002384,C0184,P047,Electronics,2024-12-07,1,963.67,1156.4,963.67,192.73,MATCHED,0.0,0.0,4
TXN-0002385,C0199,P039,Services,2024-02-19,10,81.43,977.15,814.29,162.86,GL_VARIANCE,33.53,0.0,1
TXN-0002386,C0141,P030,Clothing,2024-06-16,7,5.81,48.82,40.68,8.14,MATCHED,0.0,0.0,4
TXN-0002387,C0007,P024,Electronics,2024-05-12,3,324.32,1167.54,972.95,194.59,MATCHED,0.0,0.0,0
TXN-0002388,C0109,P048,Software,2024-03-04,8,104.24,1000.67,833.89,166.78,MATCHED,0.0,0.0,2
TXN-0002389,C0016,P040,Services,2024-03-26,8,74.29,713.21,594.34,118.87,MATCHED,0.0,0.0,4
TXN-0002390,C0110,P040,Services,2024-10-29,2,236.91,568.58,473.82,94.76,MATCHED,0.0,0.0,0
TXN-0002391,C0167,P027,Software,2024-02-24,5,84.23,505.38,421.15,84.23,MISSING_IN_GL,0.0,0.0,2
TXN-0002392,C0180,P021,Furniture,2024-12-29,1,178.32,213.98,178.32,35.66,MATCHED,0.0,0.0,2
TXN-0002393,C0104,P003,Electronics,2024-09-11,10,78.71,944.51,787.09,157.42,MATCHED,0.0,0.0,4
TXN-0002394,C0114,P050,Furniture,2024-10-29,5,58.39,350.34,291.95,58.39,BANK_VARIANCE,0.0,0.96,5
TXN-0002395,C0064,P050,Furniture,2024-05-08,7,57.06,479.29,399.41,79.88,MATCHED,0.0,0.0,3
TXN-0002396,C0001,P007,Software,2024-02-26,8,44.08,423.17,352.64,70.53,MATCHED,0.0,0.0,0
TXN-0002397,C0010,P036,Clothing,2024-04-16,9,3.93,42.42,35.35,7.07,MATCHED,0.0,0.0,0
TXN-0002398,C0196,P048,Software,2024-02-16,2,422.2,1013.28,844.4,168.88,GL_VARIANCE,16.84,0.0,3
TXN-0002399,C0025,P011,Electronics,2024-12-09,1,1022.14,1226.57,1022.14,204.43,MISSING_IN_GL,0.0,0.0,2
TXN-0002400,C0181,P029,Software,2024-02-01,2,165.28,396.66,330.55,66.11,MATCHED,0.0,0.0,3
TXN-0002401,C0064,P006,Software,2024-01-28,8,49.58,475.93,396.61,79.32,MATCHED,0.0,0.0,3
TXN-0002402,C0093,P046,Clothing,2024-09-28,1,50.63,60.76,50.63,10.13,MATCHED,0.0,0.0,2
TXN-0002403,C0181,P032,Services,2024-04-10,3,253.43,912.34,760.28,152.06,MATCHED,0.0,0.0,0
TXN-0002404,C0174,P002,Electronics,2024-06-30,9,134.77,1455.52,1212.93,242.59,MISSING_IN_GL,0.0,0.0,3
TXN-0002405,C0053,P028,Electronics,2024-03-02,8,174.95,1679.52,1399.6,279.92,MATCHED,0.0,0.0,4
TXN-0002406,C0113,P001,Software,2024-05-10,4,125.08,600.38,500.32,100.06,BANK_VARIANCE,0.0,10.08,3
TXN-0002407,C0062,P026,Clothing,2024-03-11,6,11.55,83.17,69.31,13.86,BANK_VARIANCE,0.0,0.23,5
TXN-0002408,C0107,P031,Software,2024-08-05,5,52.85,317.09,264.24,52.85,MATCHED,0.0,0.0,0
TXN-0002409,C0030,P020,Clothing,2024-01-26,1,116.86,140.23,116.86,23.37,MATCHED,0.0,0.0,3
TXN-0002410,C0006,P038,Furniture,2024-12-01,5,49.14,294.84,245.7,49.14,MATCHED,0.0,0.0,2
TXN-0002411,C0184,P038,Furniture,2024-10-15,9,18.98,204.95,170.79,34.16,MATCHED,0.0,0.0,5
TXN-0002412,C0064,P046,Clothing,2024-12-07,1,86.8,104.16,86.8,17.36,MATCHED,0.0,0.0,5
TXN-0002413,C0010,P005,Services,2024-10-28,5,156.0,936.0,780.0,156.0,BANK_VARIANCE,0.0,23.75,2
TXN-0002414,C0127,P042,Clothing,2024-11-23,7,14.96,125.65,104.71,20.94,BANK_VARIANCE,0.0,2.78,1
TXN-0002415,C0107,P042,Clothing,2024-07-14,8,4.48,43.03,35.86,7.17,MATCHED,0.0,0.0,4
TXN-0002416,C0039,P036,Clothing,2024-04-20,7,13.93,116.99,97.49,19.5,MATCHED,0.0,0.0,3
TXN-0002417,C0064,P019,Clothing,2024-04-29,10,11.57,138.88,115.73,23.15,MATCHED,0.0,0.0,1
TXN-0002418,C0150,P049,Software,2024-10-18,9,54.64,590.09,491.74,98.35,BANK_VARIANCE,0.0,14.64,0
TXN-0002419,C0111,P040,Services,2024-12-04,5,187.06,1122.34,935.28,187.06,MATCHED,0.0,0.0,1
TXN-0002420,C0044,P002,Electronics,2024-02-24,8,92.42,887.23,739.36,147.87,MISSING_IN_GL,0.0,0.0,0
TXN-0002421,C0025,P027,Software,2024-10-06,1,291.19,349.43,291.19,58.24,MATCHED,0.0,0.0,0
TXN-0002422,C0130,P016,Electronics,2024-10-26,10,94.87,1138.39,948.66,189.73,BANK_VARIANCE,0.0,24.34,3
TXN-0002423,C0188,P010,Clothing,2024-10-02,8,13.85,132.92,110.77,22.15,MATCHED,0.0,0.0,4
TXN-0002424,C0019,P041,Furniture,2024-10-06,9,30.7,331.55,276.29,55.26,MATCHED,0.0,0.0,3
TXN-0002425,C0092,P017,Services,2024-09-24,2,382.47,917.93,764.94,152.99,GL_VARIANCE,36.21,0.0,4
TXN-0002426,C0096,P048,Software,2024-08-12,8,118.17,1134.4,945.33,189.07,MISSING_IN_GL,0.0,0.0,0
TXN-0002427,C0012,P035,Software,2024-08-02,5,75.89,455.32,379.43,75.89,MISSING_IN_GL,0.0,0.0,3
TXN-0002428,C0098,P021,Furniture,2024-10-15,3,80.66,290.38,241.98,48.4,MATCHED,0.0,0.0,0
TXN-0002429,C0131,P020,Clothing,2024-09-12,2,41.8,100.33,83.61,16.72,MATCHED,0.0,0.0,5
TXN-0002430,C0130,P038,Furniture,2024-03-18,7,25.87,217.34,181.12,36.22,MISSING_IN_GL,0.0,0.0,3
TXN-0002431,C0069,P047,Electronics,2024-01-23,8,183.18,1758.49,1465.41,293.08,MATCHED,0.0,0.0,4
TXN-0002432,C0091,P023,Services,2024-08-06,2,337.6,810.24,675.2,135.04,BANK_VARIANCE,0.0,14.3,0
TXN-0002433,C0177,P032,Services,2024-10-10,3,493.17,1775.4,1479.5,295.9,GL_VARIANCE,21.02,0.0,4
TXN-0002434,C0169,P015,Software,2024-12-09,2,249.99,599.98,499.98,100.0,GL_VARIANCE,14.53,0.0,5
TXN-0002435,C0180,P026,Clothing,2024-11-23,10,4.64,55.63,46.36,9.27,MATCHED,0.0,0.0,2
TXN-0002436,C0069,P040,Services,2024-08-19,5,170.32,1021.9,851.58,170.32,BANK_VARIANCE,0.0,18.29,4
TXN-0002437,C0087,P020,Clothing,2024-02-22,3,14.55,52.38,43.65,8.73,MISSING_IN_GL,0.0,0.0,3
TXN-0002438,C0162,P010,Clothing,2024-07-27,10,4.44,53.26,44.38,8.88,MATCHED,0.0,0.0,2
TXN-0002439,C0137,P035,Software,2024-07-23,4,6466.9,31041.11,25867.59,5173.52,MATCHED,0.0,0.0,4
TXN-0002440,C0067,P045,Services,2024-07-21,7,143.17,1202.6,1002.17,200.43,MATCHED,0.0,0.0,3
TXN-0002441,C0109,P010,Clothing,2024-01-12,8,14.89,142.98,119.15,23.83,BANK_VARIANCE,0.0,3.43,4
TXN-0002442,C0186,P005,Services,2024-05-07,2,253.51,608.42,507.02,101.4,BANK_VARIANCE,0.0,22.72,2
TXN-0002443,C0183,P043,Clothing,2024-07-27,3,32.66,117.59,97.99,19.6,MATCHED,0.0,0.0,0
TXN-0002444,C0048,P015,Software,2024-05-07,1,410.01,492.01,410.01,82.0,MATCHED,0.0,0.0,0
TXN-0002445,C0200,P017,Services,2024-12-24,7,112.21,942.55,785.46,157.09,MATCHED,0.0,0.0,0
TXN-0002446,C0032,P011,Electronics,2024-11-11,5,187.29,1123.72,936.43,187.29,GL_VARIANCE,6.78,0.0,0
TXN-0002447,C0071,P028,Electronics,2024-01-15,4,219.78,1054.97,879.14,175.83,MATCHED,0.0,0.0,4
TXN-0002448,C0198,P027,Software,2024-09-21,8,68.94,661.86,551.55,110.31,MATCHED,0.0,0.0,1
TXN-0002449,C0140,P045,Services,2024-10-04,9,78.94,852.52,710.43,142.09,MATCHED,0.0,0.0,5
TXN-0002450,C0025,P001,Software,2024-05-19,9,99.97,1079.66,899.72,179.94,MATCHED,0.0,0.0,0
TXN-0002451,C0084,P029,Software,2024-11-14,2,226.57,543.78,453.15,90.63,MATCHED,0.0,0.0,1
TXN-0002452,C0158,P026,Clothing,2024-12-05,9,9.6,103.67,86.39,17.28,MATCHED,0.0,0.0,4
TXN-0002453,C0179,P040,Services,2024-11-12,10,136.57,1638.86,1365.72,273.14,MATCHED,0.0,0.0,4
TXN-0002454,C0177,P029,Software,2024-02-16,10,48.37,580.45,483.71,96.74,MATCHED,0.0,0.0,2
TXN-0002455,C0032,P022,Software,2024-11-10,1,691.26,829.51,691.26,138.25,MATCHED,0.0,0.0,1
TXN-0002456,C0064,P047,Electronics,2024-12-22,8,157.35,1510.56,1258.8,251.76,MATCHED,0.0,0.0,3
TXN-0002457,C0109,P045,Services,2024-12-15,8,56.67,544.07,453.39,90.68,MATCHED,0.0,0.0,5
TXN-0002458,C0054,P004,Clothing,2024-08-03,9,5.6,60.53,50.44,10.09,MATCHED,0.0,0.0,2
